3357338117,3150506d7373a716c859b235d57c03e2
18965289,10636c2d094bb7b76a1cc0347681db3a
31345507,dcfc15e2245875dd200d9761e500ba0e
3253576329,3c6a4b113964409cad9d233ff10536cb
47094039,2da56e8a6f4e320e6adcd8c36545135e
801140522786033664,295f89d518c66b6a6c1a988842dc6bd2
3044148173,e7d015d0bdda3f0891fd0d79e1e9e10d
2419177464,7b8d36b6a391a99643503365c709d902
35748332,270e5f5d0b51d2e3c4ac215497071425
2573562002,821d96a9afde7266aec7daa51ca8e40b
169889467,838d7c2fe5620d808ffabe4a385570d5
806166208185671680,26f3411ab72b210f6313f6d3c298ba63
47956182,a5c8baf3d4008b757258f1e38dad1964
40057080,f4b01c987ccca303db75526ca7bfa0d5
45142018,7dad0f734a5675c4036b9e28976b71fd
2271486275,b461c8fe17dce7b458ddc2d7d58f9e20
738816578800648192,d2b4f2c4e4e7056a56dbb3a86d6e721b
3196826180,fce37a0cb5e506588788c0ba81be8207
361706041,889555976b3bdc67c1b5dc4cadd1d5bc
390989912,d6edaf470bec3c08b018dd727e89a902
197189207,f586aaddc8ab5745f9235b5f7e0d85ad
69153273,660e42b2eb7a0f371ffc5e3e724f9a5f
483953171,a1722ee5a5d0d642a097045884402cb4
89509744,ddd81c82af62d0343d3d9ec1dcc67e6e
169656043,ecafd4e6766e8cbd252cbc475aa66442
701036776023060480,23a711f592ae31920bab8809762cc433
59612303,7f59e1d6b77aaff714a20bce2b1229f2
2688997548,7639bde6eaaf0d5e61c3d74905c53b0d
418054529,82a0082047ac37278f1b4c5a72de595b
3374442074,3c95bac50514d32a6a20cd8a1a27d998
87603897,8204d1af3f0ee9112f8697f30b7f9557
454098043,a36b6702852f6bf388ce35991e122e63
49530364,680b257dd95138e2d1dd0da7261b011b
819037933810413569,309c0050f1ecb2538a46b2057c93c0b3
58860590,33b13190860a622208370052b4bf0510
46800740,bb406dbe48f1c5bb3e2d9d9e5150a0eb
605732137,ac544487ba82a6a8cc9d7821f0de2e96
128879778,a0e06d3995a49dead051877a638ac5a9
15031691,ebcb255a5e1b0b1151cf9aa0a51282db
474595681,7f17e2a128ff4adc00db3b85a9dafb18
2309819970,e9af73a7ea320bf0109871c0fc5781f9
4912800793,9a8f72c10f4e8d006c438948673da297
2876118151,5feb04237160106da9fa72f8699f2e09
733086467380137984,c821539e44290d42521287908fa91c5a
816912928733626368,3d1b7fdac864d9913a481c30631c2efb
2317254136,20b879289d41fb1d5be34a34175f4ac9
138977572,b83558a158a08732e1433cb381e898da
53962249,1bce05fa52a768f663745bc154e43e94
57573823,ea1a4c04cd5b0f7b74978aa2d460eb39
783169111,0ded430b3835744235fa7584a18fe100
818151663588544512,df5c736bc7b36699519549a29d6a0278
813693943615471616,bd1e10be40b694adba23b072a4d01128
366374047,05cfd5eaeb8e78341f50dfac73b9adb8
4328847437,64bccb287651562c42070a2d45248e44
541979540,a2ec9aaecb36bd581067f8d905c09fb1
3222479113,1a3b7132b213201a1740a24ada0e06d0
1641188636,746d80516e4f2c79a07792263ea9ff7a
4687775888,596b8da190aa7764c88c79e92a03ee5e
1449770029,a7f2694b81ba0d5433e3d50c5bb7d4e1
469382759,41070b247d756db12b847e09fd3da8f2
116271255,3d83c8c4391bbf7c819463b3e0af3ded
68294646,a781df0ebaa7656743bb223bd2fd450f
14835276,42c05e963f57bd7566d9f1382cf99a9f
4255740974,fbafcfa05941a74b3ccb3672ba41ecf9
3500924073,75e9677e41ac9a37848d8fb30c545918
347764424,7bda17ed8772768c1d4e383b55bf3ca7
16033112,ed5cfb5755509a936ebcef71db3d3f8b
632390915,57e9822b5072097c9f9f0f985608c159
1498502899,7947d84a705b19db7c442116409ed856
53110358,1a449454d3858b34ce426617cd57c6e0
2867733982,a15ba7fe70bf45c824c4bba02e9ad9c6
61009614,b43d9a7ec593604d1fdb8b03d2ff2bea
749637699640946688,2643eb6e546a0afef10c9b9bb7603ef9
755854067507658752,b3bf6238e6517afb9a8466d3c708eee8
2923202635,bec2509a2afbc1b63bf5d92a7083aeec
21135276,24d690c7edf2505c0220663e7c9d2f0c
4690185032,8c954aea6ac1dc99092dadeabb7c41f3
30056611,c30fcca44fb79985e0e0bccdcd21a396
199051201,f1697d9a86e83f73107325667ee6fa51
456645274,3f7d89110cd65cb6cc586c1f75cde229
35203319,5236ffbbd28a5fff39dafe1d8c9ecbc3
128647342,c111e74272868310517db2fbc757e0bc
300413733,59691c8356d55c029816ae7e12cc25a6
828022266,51840c11c81fc4915f8100246d7c2c1f
388581995,890bf8b060025bcb347a7b7cbf3316ee
820100177230839813,1f0c7481d1cb01c31ce5ce226d279de8
829369729,d8326a45c33666c3719456f0bfaa84ff
1336894838,a097d41312f90d718a46ae7d430aa2be
2734645570,d28a4c757b725cb046b792c2a82339e4
76661726,32f39df33bcc964d439258234c53a7e1
367020054,90cb662d79cf3a73017e0534b540f421
2666330245,7535e8856c5b956129aee2ffa0132cf0
287293397,27d8f6f228a5281e6ab6527fac8cdd59
2182311555,275011271b7cbc00e99962ebcc43edf8
796049138332770304,8dbf2a94e0af5ca713f5f50e7218bcc4
547296077,968b47d0fbd3c4df98f229ee520e45f1
146859436,22834e0dfbd8b073ae89b766a974084e
144865036,5b785f4fff650d42316a9f65b68cb689
